_id,disk_id,failure_time,model_x,model_y,app,node_id,rack_id,machine_room_id
{'$oid': '6266c2eb718b63c8dff987d5'},899.0,1542880430000,MC1,C1,DAE,977.0,11791.0,475.0
{'$oid': '6266c2eb718b63c8dff987d6'},18643.0,1542880431000,MC2,C2,WSM,185396.0,7568.0,415.0
{'$oid': '6266c2eb718b63c8dff987d7'},113233.0,1542880435000,MC1,C1,DAE,135056.0,26055.0,475.0
{'$oid': '6266c2eb718b63c8dff987d8'},37402.0,1542880437000,MC1,C1,none,45028.0,13940.0,477.0
{'$oid': '6266c2eb718b63c8dff987d9'},138241.0,1542880439000,MC1,C1,DAE,164483.0,17617.0,475.0
{'$oid': '6266c2eb718b63c8dff987da'},71603.0,1542880441000,MC1,C1,WSM,85798.0,4978.0,549.0
{'$oid': '6266c2eb718b63c8dff987db'},16686.0,1542880443000,MC2,C2,WSM,165923.0,3822.0,79.0
{'$oid': '6266c2eb718b63c8dff987dc'},31613.0,1542880445000,MC1,C1,DAE,37469.0,24217.0,475.0
{'$oid': '6266c2eb718b63c8dff987dd'},7319.0,1542880458000,MC2,C2,WSM,73638.0,15001.0,546.0
{'$oid': '6266c2eb718b63c8dff987de'},28226.0,1542880460000,MC1,C1,none,33429.0,19369.0,527.0
{'$oid': '6266c2eb718b63c8dff987df'},333.0,1542880466000,MC2,C2,WSM,3339.0,2271.0,445.0
{'$oid': '6266c2eb718b63c8dff987e0'},5868.0,1542880470000,MC2,C2,WSM,58972.0,25224.0,26.0
{'$oid': '6266c2eb718b63c8dff987e1'},164817.0,1542880477000,MC1,C1,DAE,197104.0,7120.0,475.0
{'$oid': '6266c2eb718b63c8dff987e2'},7201.0,1542880489000,MC2,C2,WSM,72308.0,8111.0,26.0
{'$oid': '6266c2eb718b63c8dff987e3'},137254.0,1542880492000,MC1,C1,none,163308.0,11103.0,527.0
{'$oid': '6266c2eb718b63c8dff987e4'},5021.0,1542880496000,MC1,C1,DAE,5573.0,10412.0,475.0
{'$oid': '6266c2eb718b63c8dff987e5'},161380.0,1542880507000,MC1,C1,DAE,192702.0,20670.0,475.0
{'$oid': '6266c2eb718b63c8dff987e6'},171005.0,1542880510000,MC1,C1,DAE,204629.0,11914.0,475.0
{'$oid': '6266c2eb718b63c8dff987e7'},37678.0,1542880514000,MC1,C1,DAE,45327.0,23950.0,475.0
{'$oid': '6266c2eb718b63c8dff987e8'},188410.0,1542880520000,MC1,C1,none,224270.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff987e9'},10423.0,1542880529000,MC2,C2,WSM,104461.0,16318.0,26.0
{'$oid': '6266c2eb718b63c8dff987ea'},176451.0,1542880542000,MC1,C1,DAE,210592.0,10412.0,475.0
{'$oid': '6266c2eb718b63c8dff987eb'},3419.0,1542880558000,MC2,C2,WSM,34526.0,20523.0,26.0
{'$oid': '6266c2eb718b63c8dff987ec'},170551.0,1542880564000,MC1,C1,none,204151.0,19369.0,527.0
{'$oid': '6266c2eb718b63c8dff987ed'},168768.0,1542880566000,MC1,C1,DAE,201968.0,11775.0,475.0
{'$oid': '6266c2eb718b63c8dff987ee'},62606.0,1542880568000,MC1,C1,DAE,74979.0,6533.0,475.0
{'$oid': '6266c2eb718b63c8dff987ef'},169073.0,1542880570000,MC1,C1,DAE,202314.0,13876.0,475.0
{'$oid': '6266c2eb718b63c8dff987f0'},195726.0,1542880579000,MC1,C1,DAE,232940.0,26214.0,475.0
{'$oid': '6266c2eb718b63c8dff987f1'},15649.0,1542880585000,MC2,C2,WSM,156034.0,23170.0,546.0
{'$oid': '6266c2eb718b63c8dff987f2'},62601.0,1542880593000,MC1,C1,DAE,74979.0,6533.0,475.0
{'$oid': '6266c2eb718b63c8dff987f3'},25116.0,1542880597000,MC1,C1,none,29313.0,24478.0,477.0
{'$oid': '6266c2eb718b63c8dff987f4'},111205.0,1542880601000,MC1,C1,DAE,132778.0,11914.0,475.0
{'$oid': '6266c2eb718b63c8dff987f5'},113229.0,1542880604000,MC1,C1,DAE,135056.0,26055.0,475.0
{'$oid': '6266c2eb718b63c8dff987f6'},170636.0,1542880606000,MC1,C1,DAE,204255.0,7815.0,475.0
{'$oid': '6266c2eb718b63c8dff987f7'},102184.0,1542880608000,MC1,C1,DAE,122811.0,2144.0,475.0
{'$oid': '6266c2eb718b63c8dff987f8'},103029.0,1542880614000,MC1,C1,none,123826.0,24478.0,477.0
{'$oid': '6266c2eb718b63c8dff987f9'},61481.0,1542880617000,MC1,C1,DAE,73477.0,24287.0,475.0
{'$oid': '6266c2eb718b63c8dff987fa'},5196.0,1542880619000,MC2,C2,DAE,52440.0,23066.0,582.0
{'$oid': '6266c2eb718b63c8dff987fb'},113817.0,1542880623000,MC1,C1,DAE,135739.0,17753.0,475.0
{'$oid': '6266c2eb718b63c8dff987fc'},90422.0,1542880631000,MC1,C1,DAE,108034.0,24217.0,475.0
{'$oid': '6266c2eb718b63c8dff987fd'},159251.0,1542880633000,MC1,C1,none,190168.0,8137.0,518.0
{'$oid': '6266c2eb718b63c8dff987fe'},150619.0,1542880635000,MC1,C1,RM,179020.0,19840.0,171.0
{'$oid': '6266c2eb718b63c8dff987ff'},79492.0,1542880645000,MC1,C1,none,95289.0,25953.0,527.0
{'$oid': '6266c2eb718b63c8dff98800'},22023.0,1542880647000,MC1,C1,none,25768.0,19621.0,527.0
{'$oid': '6266c2eb718b63c8dff98801'},143482.0,1542880649000,MC1,C1,none,170463.0,11637.0,527.0
{'$oid': '6266c2eb718b63c8dff98802'},143484.0,1542880651000,MC1,C1,none,170463.0,11637.0,527.0
{'$oid': '6266c2eb718b63c8dff98803'},102198.0,1542880653000,MC1,C1,DAE,122815.0,7120.0,475.0
{'$oid': '6266c2eb718b63c8dff98804'},173696.0,1542880654000,MC1,C1,none,207482.0,13940.0,477.0
{'$oid': '6266c2eb718b63c8dff98805'},101046.0,1542880656000,MC1,C1,DAE,121447.0,13876.0,475.0
{'$oid': '6266c2eb718b63c8dff98806'},127459.0,1542880667000,MC1,C1,none,151380.0,15741.0,518.0
{'$oid': '6266c2eb718b63c8dff98807'},35124.0,1542880671000,MC1,C1,DAE,41988.0,18477.0,475.0
{'$oid': '6266c2eb718b63c8dff98808'},11858.0,1542880675000,MC1,C1,DAE,13633.0,21329.0,475.0
{'$oid': '6266c2eb718b63c8dff98809'},21050.0,1542880679000,MC1,C1,DAE,24707.0,20853.0,475.0
{'$oid': '6266c2eb718b63c8dff9880a'},9954.0,1542880680000,MC2,C2,WSM,99653.0,15001.0,546.0
{'$oid': '6266c2eb718b63c8dff9880b'},71805.0,1542880692000,MC1,C1,DAE,86024.0,3734.0,475.0
{'$oid': '6266c2eb718b63c8dff9880c'},42371.0,1542880694000,MC1,C1,DAE,50843.0,21329.0,475.0
{'$oid': '6266c2eb718b63c8dff9880d'},13660.0,1542880701000,MC1,C1,DAE,15536.0,15526.0,475.0
{'$oid': '6266c2eb718b63c8dff9880e'},187673.0,1542880703000,MC1,C1,none,223238.0,12310.0,527.0
{'$oid': '6266c2eb718b63c8dff9880f'},22564.0,1542880723000,MC1,C1,DAE,26360.0,1617.0,475.0
{'$oid': '6266c2eb718b63c8dff98810'},105116.0,1542880727000,MC1,C1,none,126467.0,13263.0,533.0
{'$oid': '6266c2eb718b63c8dff98811'},69823.0,1542880729000,MC1,C1,DAE,83659.0,21329.0,475.0
{'$oid': '6266c2eb718b63c8dff98812'},165581.0,1542880733000,MC1,C1,DAE,197987.0,4696.0,475.0
{'$oid': '6266c2eb718b63c8dff98813'},12725.0,1542880739000,MC2,C2,WSM,127008.0,5818.0,546.0
{'$oid': '6266c2eb718b63c8dff98814'},175826.0,1542880740000,MC1,C1,DAE,209960.0,17823.0,475.0
{'$oid': '6266c2eb718b63c8dff98815'},88711.0,1542880743000,MC1,C1,DAE,106082.0,17075.0,475.0
{'$oid': '6266c2eb718b63c8dff98816'},138347.0,1542880744000,MC1,C1,DAE,164617.0,15122.0,475.0
{'$oid': '6266c2eb718b63c8dff98817'},4485.0,1542880746000,MC1,C1,DAE,5078.0,10930.0,475.0
{'$oid': '6266c2eb718b63c8dff98818'},134071.0,1542880754000,MC1,C1,DAE,159253.0,26194.0,475.0
{'$oid': '6266c2eb718b63c8dff98819'},188412.0,1542880770000,MC1,C1,none,224270.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff9881a'},188408.0,1542880781000,MC1,C1,none,224270.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff9881b'},18094.0,1542880787000,MC2,C2,WSM,180183.0,13690.0,26.0
{'$oid': '6266c2eb718b63c8dff9881c'},186546.0,1542880789000,MC1,C1,DAE,221591.0,17406.0,475.0
{'$oid': '6266c2eb718b63c8dff9881d'},6239.0,1542880795000,MC2,C2,WSM,62696.0,24160.0,126.0
{'$oid': '6266c2eb718b63c8dff9881e'},20234.0,1542880797000,MC1,C1,none,23672.0,3745.0,527.0
{'$oid': '6266c2eb718b63c8dff9881f'},76368.0,1542880817000,MC1,C1,DAE,91394.0,6661.0,475.0
{'$oid': '6266c2eb718b63c8dff98820'},148644.0,1542880825000,MC1,C1,none,176427.0,15249.0,527.0
{'$oid': '6266c2eb718b63c8dff98821'},22044.0,1542880827000,MC1,C1,none,25785.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff98822'},28227.0,1542880829000,MC1,C1,none,33429.0,19369.0,527.0
{'$oid': '6266c2eb718b63c8dff98823'},122818.0,1542880835000,MC1,C1,none,145714.0,19621.0,527.0
{'$oid': '6266c2eb718b63c8dff98824'},172120.0,1542880840000,MC1,C1,none,205732.0,11315.0,527.0
{'$oid': '6266c2eb718b63c8dff98825'},2912.0,1542880844000,MC2,C2,RM,29288.0,1132.0,647.0
{'$oid': '6266c2eb718b63c8dff98826'},155877.0,1542880850000,MC1,C1,none,185785.0,16736.0,518.0
{'$oid': '6266c2eb718b63c8dff98827'},133492.0,1542880851000,MC1,C1,DAE,158654.0,23447.0,475.0
{'$oid': '6266c2eb718b63c8dff98828'},108638.0,1542880853000,MC1,C1,DAE,129955.0,15939.0,475.0
{'$oid': '6266c2eb718b63c8dff98829'},191887.0,1542880857000,MC1,C1,RM,228466.0,9574.0,104.0
{'$oid': '6266c2eb718b63c8dff9882a'},26620.0,1542880859000,MC1,C1,DAE,31332.0,22314.0,475.0
{'$oid': '6266c2eb718b63c8dff9882b'},77200.0,1542880862000,MC1,C1,DAE,92349.0,15526.0,475.0
{'$oid': '6266c2eb718b63c8dff9882c'},15340.0,1542880864000,MC2,C2,none,152830.0,16621.0,276.0
{'$oid': '6266c2eb718b63c8dff9882d'},186266.0,1542880868000,MC1,C1,none,221148.0,27311.0,518.0
{'$oid': '6266c2eb718b63c8dff9882e'},118550.0,1542880876000,MC1,C1,DAE,140873.0,17823.0,475.0
{'$oid': '6266c2eb718b63c8dff9882f'},153730.0,1542880882000,MC1,C1,DAE,182937.0,6667.0,475.0
{'$oid': '6266c2eb718b63c8dff98830'},51660.0,1542880892000,MC1,C1,DAE,61410.0,15425.0,475.0
{'$oid': '6266c2eb718b63c8dff98831'},172643.0,1542880894000,MC1,C1,none,206264.0,11637.0,527.0
{'$oid': '6266c2eb718b63c8dff98832'},173280.0,1542880896000,MC1,C1,DAE,206942.0,11234.0,475.0
{'$oid': '6266c2eb718b63c8dff98833'},22189.0,1542880900000,MC1,C1,DAE,25982.0,2144.0,475.0
{'$oid': '6266c2eb718b63c8dff98834'},33167.0,1542880904000,MC1,C1,none,39443.0,6314.0,280.0
{'$oid': '6266c2eb718b63c8dff98835'},132583.0,1542880910000,MC1,C1,DAE,157580.0,9666.0,475.0
{'$oid': '6266c2eb718b63c8dff98836'},26171.0,1542880914000,MC1,C1,DAE,30797.0,24217.0,475.0
{'$oid': '6266c2eb718b63c8dff98837'},123422.0,1542880934000,MC1,C1,DAE,146461.0,6017.0,475.0
{'$oid': '6266c2eb718b63c8dff98838'},21049.0,1542880936000,MC1,C1,DAE,24707.0,20853.0,475.0
{'$oid': '6266c2eb718b63c8dff98839'},194887.0,1542880946000,MC1,C1,none,232150.0,19042.0,527.0
{'$oid': '6266c2eb718b63c8dff9883a'},8809.0,1542880952000,MC2,C2,WSM,88631.0,6717.0,309.0
{'$oid': '6266c2eb718b63c8dff9883b'},69820.0,1542880954000,MC1,C1,DAE,83659.0,21329.0,475.0
{'$oid': '6266c2eb718b63c8dff9883c'},186544.0,1542880959000,MC1,C1,DAE,221591.0,17406.0,475.0
{'$oid': '6266c2eb718b63c8dff9883d'},108641.0,1542880963000,MC1,C1,DAE,129955.0,15939.0,475.0
{'$oid': '6266c2eb718b63c8dff9883e'},122871.0,1542880965000,MC1,C1,DAE,145829.0,20853.0,475.0
{'$oid': '6266c2eb718b63c8dff9883f'},32828.0,1542880969000,MC1,C1,DAE,39117.0,2772.0,475.0
{'$oid': '6266c2eb718b63c8dff98840'},157855.0,1542880970000,MC1,C1,WSM,188405.0,13064.0,194.0
{'$oid': '6266c2eb718b63c8dff98841'},892.0,1542880974000,MC1,C1,DAE,977.0,11791.0,475.0
{'$oid': '6266c2eb718b63c8dff98842'},9027.0,1542880976000,MC2,C2,WSM,90571.0,25224.0,26.0
{'$oid': '6266c2eb718b63c8dff98843'},127455.0,1542880990000,MC1,C1,none,151380.0,15741.0,518.0
{'$oid': '6266c2eb718b63c8dff98844'},2150.0,1542880994000,MC1,C1,none,2441.0,18853.0,527.0
{'$oid': '6266c2eb718b63c8dff98845'},2147.0,1542880999000,MC1,C1,none,2441.0,18853.0,527.0
{'$oid': '6266c2eb718b63c8dff98846'},31541.0,1542881004000,MC1,C1,DAE,37349.0,27221.0,475.0
{'$oid': '6266c2eb718b63c8dff98847'},189017.0,1542881008000,MC1,C1,none,225124.0,12310.0,527.0
{'$oid': '6266c2eb718b63c8dff98848'},176449.0,1542881014000,MC1,C1,DAE,210592.0,10412.0,475.0
{'$oid': '6266c2eb718b63c8dff98849'},17556.0,1542881019000,MC2,C2,WSM,174577.0,5848.0,79.0
{'$oid': '6266c2eb718b63c8dff9884a'},61533.0,1542881026000,MC1,C1,DAE,73601.0,18477.0,475.0
{'$oid': '6266c2eb718b63c8dff9884b'},898.0,1542881028000,MC1,C1,DAE,977.0,11791.0,475.0
{'$oid': '6266c2eb718b63c8dff9884c'},192410.0,1542881033000,MC1,C1,DAE,229088.0,13795.0,475.0
{'$oid': '6266c2eb718b63c8dff9884d'},26718.0,1542881047000,MC1,C1,DAE,31510.0,17075.0,475.0
{'$oid': '6266c2eb718b63c8dff9884e'},89872.0,1542881053000,MC1,C1,none,107404.0,11776.0,518.0
{'$oid': '6266c2eb718b63c8dff9884f'},13930.0,1542881071000,MC2,C2,WSM,139222.0,17711.0,26.0
{'$oid': '6266c2eb718b63c8dff98850'},101197.0,1542881072000,MC1,C1,DAE,121660.0,6017.0,475.0
{'$oid': '6266c2eb718b63c8dff98851'},191885.0,1542881074000,MC1,C1,RM,228466.0,9574.0,104.0
{'$oid': '6266c2eb718b63c8dff98852'},104482.0,1542881076000,MC1,C1,DAE,125559.0,20670.0,475.0
{'$oid': '6266c2eb718b63c8dff98853'},7851.0,1542881078000,MC2,C2,RM,78879.0,12342.0,647.0
{'$oid': '6266c2eb718b63c8dff98854'},5143.0,1542881089000,MC2,C2,DAE,51913.0,10935.0,5.0
{'$oid': '6266c2eb718b63c8dff98855'},104475.0,1542881091000,MC1,C1,DAE,125559.0,20670.0,475.0
{'$oid': '6266c2eb718b63c8dff98856'},161246.0,1542881092000,MC1,C1,DAE,192569.0,10681.0,475.0
{'$oid': '6266c2eb718b63c8dff98857'},12854.0,1542881094000,MC2,C2,WSM,128121.0,18856.0,26.0
{'$oid': '6266c2eb718b63c8dff98858'},150617.0,1542881098000,MC1,C1,RM,179020.0,19840.0,171.0
{'$oid': '6266c2eb718b63c8dff98859'},186744.0,1542881103000,MC1,C1,DAE,221910.0,23459.0,475.0
{'$oid': '6266c2eb718b63c8dff9885a'},173690.0,1542881104000,MC1,C1,none,207482.0,13940.0,477.0
{'$oid': '6266c2eb718b63c8dff9885b'},14611.0,1542881106000,MC1,C1,DAE,16693.0,26214.0,475.0
{'$oid': '6266c2eb718b63c8dff9885c'},7479.0,1542881112000,MC2,C2,DAE,75163.0,25884.0,659.0
{'$oid': '6266c2eb718b63c8dff9885d'},10026.0,1542881116000,MC1,C1,none,11555.0,23271.0,527.0
{'$oid': '6266c2eb718b63c8dff9885e'},89467.0,1542881130000,MC1,C1,DAE,106988.0,11791.0,475.0
{'$oid': '6266c2eb718b63c8dff9885f'},188243.0,1542881134000,MC1,C1,DAE,224017.0,23459.0,475.0
{'$oid': '6266c2eb718b63c8dff98860'},138237.0,1542881150000,MC1,C1,DAE,164483.0,17617.0,475.0
{'$oid': '6266c2eb718b63c8dff98861'},184432.0,1542881152000,MC1,C1,none,219038.0,24478.0,477.0
{'$oid': '6266c2eb718b63c8dff98862'},55007.0,1542881155000,MC1,C1,DAE,65390.0,23950.0,475.0
{'$oid': '6266c2eb718b63c8dff98863'},21105.0,1542881156000,MC2,C2,DAE,210114.0,25596.0,396.0
{'$oid': '6266c2eb718b63c8dff98864'},122823.0,1542881162000,MC1,C1,none,145714.0,19621.0,527.0
{'$oid': '6266c2eb718b63c8dff98865'},22050.0,1542881168000,MC1,C1,none,25785.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff98866'},14175.0,1542881170000,MC2,C2,WSM,141693.0,13946.0,26.0
{'$oid': '6266c2eb718b63c8dff98867'},35282.0,1542881172000,MC1,C1,DAE,42152.0,7199.0,475.0
{'$oid': '6266c2eb718b63c8dff98868'},188602.0,1542881174000,MC1,C1,none,224579.0,3184.0,527.0
{'$oid': '6266c2eb718b63c8dff98869'},55114.0,1542881176000,MC1,C1,none,65553.0,15249.0,527.0
{'$oid': '6266c2eb718b63c8dff9886a'},95742.0,1542881178000,MC1,C1,DAE,114633.0,17753.0,475.0
{'$oid': '6266c2eb718b63c8dff9886b'},172276.0,1542881182000,MC1,C1,DAE,205835.0,27155.0,475.0
{'$oid': '6266c2eb718b63c8dff9886c'},118549.0,1542881192000,MC1,C1,DAE,140873.0,17823.0,475.0
{'$oid': '6266c2eb718b63c8dff9886d'},166475.0,1542881194000,MC1,C1,DAE,199002.0,22986.0,475.0
{'$oid': '6266c2eb718b63c8dff9886e'},193984.0,1542881196000,MC1,C1,none,231058.0,6314.0,280.0
{'$oid': '6266c2eb718b63c8dff9886f'},14819.0,1542881198000,MC2,C2,RM,148119.0,4272.0,74.0
{'$oid': '6266c2eb718b63c8dff98870'},166479.0,1542881199000,MC1,C1,DAE,199002.0,22986.0,475.0
{'$oid': '6266c2eb718b63c8dff98871'},19581.0,1542881204000,MC2,C2,DAE,195267.0,23615.0,659.0
{'$oid': '6266c2eb718b63c8dff98872'},123659.0,1542881209000,MC1,C1,DAE,146832.0,24287.0,475.0
{'$oid': '6266c2eb718b63c8dff98873'},154648.0,1542881214000,MC1,C1,none,184137.0,17525.0,527.0
{'$oid': '6266c2eb718b63c8dff98874'},189013.0,1542881216000,MC1,C1,none,225124.0,12310.0,527.0
{'$oid': '6266c2eb718b63c8dff98875'},18563.0,1542881222000,MC2,C2,WSM,184737.0,24524.0,415.0
{'$oid': '6266c2eb718b63c8dff98876'},166077.0,1542881228000,MC1,C1,DAE,198571.0,6017.0,475.0
{'$oid': '6266c2eb718b63c8dff98877'},91184.0,1542881230000,MC1,C1,none,108960.0,25322.0,518.0
{'$oid': '6266c2eb718b63c8dff98878'},42377.0,1542881232000,MC1,C1,DAE,50843.0,21329.0,475.0
{'$oid': '6266c2eb718b63c8dff98879'},10372.0,1542881234000,MC2,C2,WSM,104001.0,6037.0,26.0
{'$oid': '6266c2eb718b63c8dff9887a'},173279.0,1542881236000,MC1,C1,DAE,206942.0,11234.0,475.0
{'$oid': '6266c2eb718b63c8dff9887b'},102185.0,1542881245000,MC1,C1,DAE,122811.0,2144.0,475.0
{'$oid': '6266c2eb718b63c8dff9887c'},18010.0,1542881249000,MC2,C2,WSM,179320.0,6112.0,546.0
{'$oid': '6266c2eb718b63c8dff9887d'},6443.0,1542881251000,MC2,C2,DAE,64892.0,1661.0,185.0
{'$oid': '6266c2eb718b63c8dff9887e'},99379.0,1542881259000,MC1,C1,DAE,119223.0,2144.0,475.0
{'$oid': '6266c2eb718b63c8dff9887f'},50418.0,1542881273000,MC1,C1,DAE,60160.0,23573.0,475.0
{'$oid': '6266c2eb718b63c8dff98880'},23855.0,1542881275000,MC1,C1,none,27887.0,8137.0,518.0
{'$oid': '6266c2eb718b63c8dff98881'},154647.0,1542881279000,MC1,C1,none,184137.0,17525.0,527.0
{'$oid': '6266c2eb718b63c8dff98882'},28643.0,1542881283000,MC1,C1,DAE,34014.0,20157.0,475.0
{'$oid': '6266c2eb718b63c8dff98883'},149329.0,1542881285000,MC1,C1,DAE,177293.0,2772.0,475.0
{'$oid': '6266c2eb718b63c8dff98884'},31610.0,1542881295000,MC1,C1,DAE,37469.0,24217.0,475.0
{'$oid': '6266c2eb718b63c8dff98885'},3667.0,1542881297000,MC2,C2,WSM,37007.0,28255.0,546.0
{'$oid': '6266c2eb718b63c8dff98886'},1307.0,1542881299000,MC2,C2,WSM,13078.0,7172.0,26.0
{'$oid': '6266c2eb718b63c8dff98887'},143250.0,1542881302000,MC1,C1,DAE,170215.0,11775.0,475.0
{'$oid': '6266c2eb718b63c8dff98888'},141044.0,1542881305000,MC1,C1,none,167834.0,17186.0,518.0
{'$oid': '6266c2eb718b63c8dff98889'},61884.0,1542881311000,MC1,C1,none,73947.0,5830.0,527.0
{'$oid': '6266c2eb718b63c8dff9888a'},159252.0,1542881318000,MC1,C1,none,190168.0,8137.0,518.0
{'$oid': '6266c2eb718b63c8dff9888b'},18723.0,1542881320000,MC2,C2,none,186102.0,7082.0,422.0
{'$oid': '6266c2eb718b63c8dff9888c'},22045.0,1542881322000,MC1,C1,none,25785.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff9888d'},181648.0,1542881326000,MC1,C1,DAE,216160.0,22314.0,475.0
{'$oid': '6266c2eb718b63c8dff9888e'},148140.0,1542881331000,MC1,C1,DAE,175971.0,3388.0,475.0
{'$oid': '6266c2eb718b63c8dff9888f'},24035.0,1542881333000,MC1,C1,DAE,28026.0,22314.0,475.0
{'$oid': '6266c2eb718b63c8dff98890'},172125.0,1542881335000,MC1,C1,none,205732.0,11315.0,527.0
{'$oid': '6266c2eb718b63c8dff98891'},57182.0,1542881337000,MC1,C1,DAE,68178.0,17960.0,475.0
{'$oid': '6266c2eb718b63c8dff98892'},116191.0,1542881351000,MC1,C1,DAE,138373.0,28419.0,475.0
{'$oid': '6266c2eb718b63c8dff98893'},130058.0,1542881353000,MC1,C1,DAE,154574.0,13448.0,475.0
{'$oid': '6266c2eb718b63c8dff98894'},4271.0,1542881355000,MC2,C2,WSM,43205.0,20332.0,415.0
{'$oid': '6266c2eb718b63c8dff98895'},121350.0,1542881357000,MC1,C1,none,144121.0,5830.0,527.0
{'$oid': '6266c2eb718b63c8dff98896'},121348.0,1542881359000,MC1,C1,none,144121.0,5830.0,527.0
{'$oid': '6266c2eb718b63c8dff98897'},116190.0,1542881363000,MC1,C1,DAE,138373.0,28419.0,475.0
{'$oid': '6266c2eb718b63c8dff98898'},197924.0,1542881367000,MC1,C1,none,235628.0,25953.0,527.0
{'$oid': '6266c2eb718b63c8dff98899'},138236.0,1542881369000,MC1,C1,DAE,164483.0,17617.0,475.0
{'$oid': '6266c2eb718b63c8dff9889a'},164815.0,1542881372000,MC1,C1,DAE,197104.0,7120.0,475.0
{'$oid': '6266c2eb718b63c8dff9889b'},10068.0,1542881374000,MC2,C2,WSM,100814.0,13690.0,26.0
{'$oid': '6266c2eb718b63c8dff9889c'},197401.0,1542881383000,MC1,C1,DAE,234972.0,26194.0,475.0
{'$oid': '6266c2eb718b63c8dff9889d'},35121.0,1542881387000,MC1,C1,DAE,41988.0,18477.0,475.0
{'$oid': '6266c2eb718b63c8dff9889e'},402.0,1542881395000,MC1,C1,DAE,405.0,11234.0,475.0
{'$oid': '6266c2eb718b63c8dff9889f'},135395.0,1542881401000,MC1,C1,DAE,160952.0,6661.0,475.0
{'$oid': '6266c2eb718b63c8dff988a0'},41490.0,1542881405000,MC1,C1,DAE,49661.0,2772.0,475.0
{'$oid': '6266c2eb718b63c8dff988a1'},19341.0,1542881407000,MC2,C2,WSM,192787.0,5848.0,79.0
{'$oid': '6266c2eb718b63c8dff988a2'},24844.0,1542881409000,MC1,C1,DAE,29043.0,9390.0,475.0
{'$oid': '6266c2eb718b63c8dff988a3'},116495.0,1542881415000,MC1,C1,none,138612.0,10975.0,440.0
{'$oid': '6266c2eb718b63c8dff988a4'},69818.0,1542881418000,MC1,C1,DAE,83659.0,21329.0,475.0
{'$oid': '6266c2eb718b63c8dff988a5'},22021.0,1542881423000,MC1,C1,none,25768.0,19621.0,527.0
{'$oid': '6266c2eb718b63c8dff988a6'},164783.0,1542881433000,MC1,C1,DAE,197084.0,20670.0,475.0
{'$oid': '6266c2eb718b63c8dff988a7'},185665.0,1542881436000,MC1,C1,DAE,220451.0,25619.0,475.0
{'$oid': '6266c2eb718b63c8dff988a8'},181629.0,1542881438000,MC1,C1,DAE,216125.0,15939.0,475.0
{'$oid': '6266c2eb718b63c8dff988a9'},139294.0,1542881442000,MC1,C1,DAE,165810.0,7815.0,475.0
{'$oid': '6266c2eb718b63c8dff988aa'},24739.0,1542881450000,MC1,C1,DAE,28886.0,23573.0,475.0
{'$oid': '6266c2eb718b63c8dff988ab'},44708.0,1542881452000,MC1,C1,DAE,53598.0,2144.0,475.0
{'$oid': '6266c2eb718b63c8dff988ac'},140389.0,1542881456000,MC1,C1,DAE,167115.0,11914.0,475.0
{'$oid': '6266c2eb718b63c8dff988ad'},59593.0,1542881458000,MC1,C1,none,71262.0,14478.0,527.0
{'$oid': '6266c2eb718b63c8dff988ae'},22019.0,1542881462000,MC1,C1,none,25768.0,19621.0,527.0
{'$oid': '6266c2eb718b63c8dff988af'},180709.0,1542881477000,MC1,C1,DAE,215109.0,17753.0,475.0
{'$oid': '6266c2eb718b63c8dff988b0'},16104.0,1542881483000,MC2,C2,WSM,160327.0,19039.0,26.0
{'$oid': '6266c2eb718b63c8dff988b1'},107759.0,1542881487000,MC1,C1,DAE,129223.0,15425.0,475.0
{'$oid': '6266c2eb718b63c8dff988b2'},192035.0,1542881490000,MC1,C1,DAE,228681.0,2989.0,475.0
{'$oid': '6266c2eb718b63c8dff988b3'},7384.0,1542881497000,MC2,C2,WSM,74287.0,7172.0,26.0
{'$oid': '6266c2eb718b63c8dff988b4'},138345.0,1542881501000,MC1,C1,DAE,164617.0,15122.0,475.0
{'$oid': '6266c2eb718b63c8dff988b5'},18124.0,1542881503000,MC2,C2,WSM,180526.0,3097.0,546.0
{'$oid': '6266c2eb718b63c8dff988b6'},55109.0,1542881507000,MC1,C1,none,65553.0,15249.0,527.0
{'$oid': '6266c2eb718b63c8dff988b7'},175828.0,1542881509000,MC1,C1,DAE,209960.0,17823.0,475.0
{'$oid': '6266c2eb718b63c8dff988b8'},3219.0,1542881513000,MC2,C2,WSM,32624.0,5418.0,126.0
{'$oid': '6266c2eb718b63c8dff988b9'},7915.0,1542881516000,MC2,C2,DAE,79491.0,7737.0,5.0
{'$oid': '6266c2eb718b63c8dff988ba'},188413.0,1542881519000,MC1,C1,none,224270.0,18306.0,527.0
{'$oid': '6266c2eb718b63c8dff988bb'},9866.0,1542881537000,MC1,C1,none,11389.0,18570.0,518.0
{'$oid': '6266c2eb718b63c8dff988bc'},18247.0,1542881552000,MC2,C2,WSM,181806.0,16318.0,26.0
